id,transaction_id,customer_id,timestamp,reason,status
cb_000629,txn_0026420,cust_004106,2024-07-18 11:05:45,unauthorized_transaction,OPEN
cb_000630,txn_0026511,cust_002817,2024-08-31 19:46:15,product_not_received,OPEN
cb_000631,txn_0026588,cust_005871,2024-09-14 11:28:15,product_not_received,LOST
cb_000632,txn_0026668,cust_008297,2024-09-17 19:51:27,unauthorized_transaction,LOST
cb_000633,txn_0026677,cust_001228,2024-07-16 20:21:33,unauthorized_transaction,PENDING
cb_000634,txn_0026784,cust_007895,2024-09-22 17:04:25,product_not_received,LOST
cb_000635,txn_0026803,cust_000626,2024-08-18 19:04:25,product_not_received,LOST
cb_000636,txn_0026833,cust_005514,2024-07-26 04:41:11,unauthorized_transaction,LOST
cb_000637,txn_0026838,cust_000626,2024-08-14 07:04:25,product_not_received,OPEN
cb_000638,txn_0026864,cust_002313,2024-09-15 11:04:25,unauthorized_transaction,LOST
cb_000639,txn_0026903,cust_005264,2024-09-29 14:04:25,unauthorized_transaction,PENDING
cb_000640,txn_0026979,cust_006583,2024-07-27 22:54:06,unauthorized_transaction,PENDING
cb_000641,txn_0026984,cust_001190,2024-09-21 02:04:25,unauthorized_transaction,OPEN
cb_000642,txn_0027007,cust_000608,2024-09-06 09:59:44,product_not_received,LOST
cb_000643,txn_0027022,cust_009188,2024-08-11 11:54:06,product_not_received,LOST
cb_000644,txn_0027068,cust_000072,2024-08-05 15:08:51,unauthorized_transaction,LOST
cb_000645,txn_0027099,cust_006583,2024-08-09 18:54:06,product_not_received,LOST
cb_000646,txn_0027133,cust_006553,2024-08-20 01:54:06,product_not_received,PENDING
cb_000647,txn_0027191,cust_000342,2024-08-02 12:54:06,unauthorized_transaction,LOST
cb_000648,txn_0027357,cust_002032,2024-08-31 14:35:14,credit_not_processed,OPEN
cb_000649,txn_0027434,cust_006695,2024-08-13 00:46:23,unauthorized_transaction,LOST
cb_000650,txn_0027435,cust_000264,2024-09-10 03:49:23,unauthorized_transaction,LOST
cb_000651,txn_0027595,cust_009387,2024-09-10 11:05:43,product_not_as_described,LOST
cb_000652,txn_0027617,cust_004332,2024-09-24 13:45:03,unauthorized_transaction,OPEN
cb_000653,txn_0027623,cust_004423,2024-09-05 14:40:25,unauthorized_transaction,PENDING
cb_000654,txn_0027628,cust_004423,2024-08-05 14:45:09,product_not_received,OPEN
cb_000655,txn_0027648,cust_009813,2024-09-10 17:26:16,duplicate_charge,WON
cb_000656,txn_0027706,cust_009748,2024-09-11 23:25:57,unauthorized_transaction,LOST
cb_000657,txn_0027710,cust_005463,2024-09-09 01:54:32,unauthorized_transaction,PENDING
cb_000658,txn_0027711,cust_007317,2024-08-23 06:12:49,unauthorized_transaction,LOST
cb_000659,txn_0027790,cust_008168,2024-08-06 16:26:32,product_not_received,PENDING
cb_000660,txn_0027803,cust_009847,2024-08-30 17:53:23,unauthorized_transaction,LOST
cb_000661,txn_0027851,cust_007037,2024-09-30 23:34:27,product_not_received,OPEN
cb_000662,txn_0027898,cust_008514,2024-09-18 12:12:27,product_not_received,LOST
cb_000663,txn_0027919,cust_006395,2024-08-30 13:52:50,product_not_received,LOST
cb_000664,txn_0027921,cust_006632,2024-08-01 14:04:53,unauthorized_transaction,LOST
cb_000665,txn_0027989,cust_004421,2024-07-26 01:49:47,product_not_received,PENDING
cb_000666,txn_0027990,cust_004421,2024-08-12 01:51:44,unauthorized_transaction,PENDING
cb_000667,txn_0027995,cust_006207,2024-08-09 06:38:51,unauthorized_transaction,LOST
cb_000668,txn_0028089,cust_005380,2024-09-27 18:41:49,product_not_received,PENDING
cb_000669,txn_0028103,cust_001463,2024-08-18 19:48:46,product_not_received,OPEN
cb_000670,txn_0028118,cust_008276,2024-08-12 21:00:33,unauthorized_transaction,PENDING
cb_000671,txn_0028156,cust_005268,2024-07-29 08:44:29,product_not_received,LOST
cb_000672,txn_0028211,cust_006556,2024-09-08 13:44:29,product_not_received,LOST
cb_000673,txn_0028226,cust_008424,2024-08-01 15:44:29,unauthorized_transaction,PENDING
cb_000674,txn_0028259,cust_001634,2024-08-03 19:49:37,credit_not_processed,OPEN
cb_000675,txn_0028271,cust_001634,2024-10-03 20:41:29,credit_not_processed,LOST
cb_000676,txn_0028286,cust_005268,2024-08-04 23:44:29,unauthorized_transaction,LOST
cb_000677,txn_0028288,cust_008424,2024-08-17 03:44:29,product_not_received,LOST
cb_000678,txn_0028324,cust_002484,2024-09-21 11:22:30,unauthorized_transaction,LOST
cb_000679,txn_0028325,cust_002484,2024-08-23 11:23:58,unauthorized_transaction,OPEN
cb_000680,txn_0028330,cust_002484,2024-08-15 11:28:20,unauthorized_transaction,OPEN
cb_000681,txn_0028331,cust_002032,2024-10-07 11:28:45,unauthorized_transaction,WON
cb_000682,txn_0028332,cust_002484,2024-08-27 11:30:55,product_not_received,LOST
cb_000683,txn_0028474,cust_007562,2024-08-03 10:23:17,product_not_received,PENDING
cb_000684,txn_0028499,cust_007555,2024-09-02 13:05:57,product_not_received,PENDING
cb_000685,txn_0028561,cust_002703,2024-08-21 19:33:41,credit_not_processed,LOST
cb_000686,txn_0028589,cust_003124,2024-10-01 23:18:01,unauthorized_transaction,OPEN
cb_000687,txn_0028691,cust_008168,2024-08-19 18:21:37,product_not_as_described,PENDING
cb_000688,txn_0028694,cust_004381,2024-09-06 18:35:25,unauthorized_transaction,OPEN
cb_000689,txn_0028737,cust_005529,2024-10-11 22:42:07,product_not_received,OPEN
cb_000690,txn_0028904,cust_006113,2024-09-06 23:44:42,unauthorized_transaction,OPEN
cb_000691,txn_0029064,cust_008235,2024-08-31 05:51:36,product_not_received,LOST
cb_000692,txn_0029136,cust_008989,2024-09-27 14:56:33,product_not_received,LOST
cb_000693,txn_0029172,cust_007839,2024-10-11 19:49:57,unauthorized_transaction,OPEN
cb_000694,txn_0029207,cust_009257,2024-10-14 01:27:27,unauthorized_transaction,OPEN
cb_000695,txn_0029210,cust_000163,2024-10-05 04:56:33,product_not_received,PENDING
cb_000696,txn_0029216,cust_009993,2024-09-14 06:56:33,unauthorized_transaction,LOST
cb_000697,txn_0029250,cust_002032,2024-09-26 10:57:24,merchandise_defective,PENDING
cb_000698,txn_0029277,cust_001081,2024-09-28 12:56:33,unauthorized_transaction,LOST
cb_000699,txn_0029286,cust_002671,2024-09-22 13:56:33,unauthorized_transaction,OPEN
cb_000700,txn_0029292,cust_007619,2024-10-07 14:56:33,unauthorized_transaction,OPEN
cb_000701,txn_0029331,cust_002671,2024-09-04 20:56:33,unauthorized_transaction,LOST
cb_000702,txn_0029335,cust_002997,2024-08-16 21:08:36,unauthorized_transaction,OPEN
cb_000703,txn_0029354,cust_005912,2024-10-15 05:23:38,product_not_received,OPEN
cb_000704,txn_0029357,cust_003161,2024-09-04 06:08:36,product_not_received,PENDING
cb_000705,txn_0029358,cust_009698,2024-08-07 06:08:36,unauthorized_transaction,OPEN
cb_000706,txn_0029425,cust_001000,2024-08-22 13:08:36,product_not_received,PENDING
cb_000707,txn_0029464,cust_008087,2024-08-25 17:05:45,unauthorized_transaction,LOST
cb_000708,txn_0029489,cust_002032,2024-08-15 19:59:48,product_not_received,WON
cb_000709,txn_0029491,cust_003402,2024-10-13 20:05:45,product_not_received,LOST
cb_000710,txn_0029516,cust_003234,2024-08-28 23:08:36,unauthorized_transaction,LOST
cb_000711,txn_0029521,cust_002937,2024-09-23 04:05:45,unauthorized_transaction,OPEN
cb_000712,txn_0029544,cust_004150,2024-10-18 10:05:45,unauthorized_transaction,LOST
cb_000713,txn_0029609,cust_008256,2024-08-06 16:08:36,unauthorized_transaction,OPEN
cb_000714,txn_0029614,cust_007676,2024-08-20 16:49:31,credit_not_processed,PENDING
cb_000715,txn_0029620,cust_003234,2024-09-05 17:08:36,product_not_received,PENDING
cb_000716,txn_0029640,cust_002493,2024-09-06 19:30:06,unauthorized_transaction,LOST
cb_000717,txn_0029673,cust_002937,2024-09-09 02:05:45,unauthorized_transaction,OPEN
cb_000718,txn_0029675,cust_004825,2024-08-21 03:12:05,product_not_received,LOST
cb_000719,txn_0029684,cust_008482,2024-10-11 07:24:52,product_not_received,LOST
cb_000720,txn_0029783,cust_006238,2024-09-25 19:23:11,unauthorized_transaction,LOST
cb_000721,txn_0029819,cust_005493,2024-09-12 05:30:50,unauthorized_transaction,OPEN
cb_000722,txn_0029822,cust_005493,2024-09-14 05:37:38,product_not_received,OPEN
cb_000723,txn_0029846,cust_001606,2024-10-01 10:24:53,unauthorized_transaction,LOST
cb_000724,txn_0029957,cust_006305,2024-09-04 22:42:55,unauthorized_transaction,OPEN
cb_000725,txn_0029965,cust_009579,2024-10-07 23:47:19,merchandise_defective,WON
cb_000726,txn_0030023,cust_004792,2024-09-03 13:35:23,unauthorized_transaction,LOST
cb_000727,txn_0030027,cust_004792,2024-09-28 13:36:46,product_not_received,LOST
cb_000728,txn_0030030,cust_004792,2024-09-01 13:38:45,unauthorized_transaction,LOST
cb_000729,txn_0030101,cust_002562,2024-09-01 02:19:30,unauthorized_transaction,PENDING
cb_000730,txn_0030111,cust_000131,2024-10-06 08:44:08,product_not_received,LOST
cb_000731,txn_0030118,cust_006659,2024-09-15 09:28:07,product_not_as_described,OPEN
cb_000732,txn_0030208,cust_001581,2024-09-06 18:21:01,product_not_received,LOST
cb_000733,txn_0030249,cust_001634,2024-09-08 22:48:20,subscription_cancelled,WON
cb_000734,txn_0030255,cust_005015,2024-10-04 02:02:10,product_not_received,LOST
cb_000735,txn_0030256,cust_008048,2024-09-29 03:51:21,product_not_received,OPEN
cb_000736,txn_0030262,cust_001634,2024-09-13 07:54:26,subscription_cancelled,WON
cb_000737,txn_0030511,cust_009497,2024-08-22 20:03:38,unauthorized_transaction,OPEN
cb_000738,txn_0030609,cust_005240,2024-10-13 13:55:06,unauthorized_transaction,LOST
cb_000739,txn_0030688,cust_007407,2024-10-25 02:51:48,unauthorized_transaction,LOST
cb_000740,txn_0030763,cust_001634,2024-10-23 14:03:31,subscription_cancelled,PENDING
cb_000741,txn_0030834,cust_005370,2024-09-24 04:37:18,unauthorized_transaction,PENDING
cb_000742,txn_0030860,cust_002032,2024-09-07 10:43:37,product_not_as_described,OPEN
cb_000743,txn_0030889,cust_001634,2024-09-24 13:01:52,credit_not_processed,WON
cb_000744,txn_0030937,cust_004047,2024-08-21 18:35:08,unauthorized_transaction,OPEN
cb_000745,txn_0030938,cust_004047,2024-09-01 18:36:02,product_not_received,LOST
cb_000746,txn_0030939,cust_004047,2024-09-19 18:36:42,product_not_received,LOST
cb_000747,txn_0030995,cust_007074,2024-10-11 06:40:09,product_not_received,OPEN
cb_000748,txn_0031092,cust_001634,2024-10-25 17:27:44,unauthorized_transaction,WON
cb_000749,txn_0031136,cust_002032,2024-09-20 22:31:58,product_not_as_described,PENDING
cb_000750,txn_0031138,cust_008843,2024-10-24 03:49:05,product_not_received,OPEN
cb_000751,txn_0031224,cust_003464,2024-08-18 16:54:29,unauthorized_transaction,LOST
cb_000752,txn_0031298,cust_001904,2024-10-02 00:06:26,product_not_received,LOST
cb_000753,txn_0031299,cust_003052,2024-10-28 01:06:01,product_not_received,LOST
cb_000754,txn_0031460,cust_005012,2024-09-07 08:42:01,product_not_received,PENDING
cb_000755,txn_0031468,cust_001634,2024-09-14 10:15:40,unauthorized_transaction,OPEN
cb_000756,txn_0031541,cust_005703,2024-10-06 18:16:54,credit_not_processed,OPEN
cb_000757,txn_0031544,cust_000857,2024-10-26 18:43:14,merchandise_defective,OPEN
cb_000758,txn_0031591,cust_002325,2024-10-30 22:23:34,product_not_received,OPEN
cb_000759,txn_0031660,cust_009578,2024-10-09 14:00:41,product_not_received,OPEN
cb_000760,txn_0031737,cust_004409,2024-09-17 21:44:10,unauthorized_transaction,LOST
cb_000761,txn_0031758,cust_009272,2024-10-07 07:54:14,unauthorized_transaction,LOST
cb_000762,txn_0031838,cust_007632,2024-08-20 18:17:17,unauthorized_transaction,LOST
cb_000763,txn_0031898,cust_002829,2024-09-16 23:47:54,product_not_received,OPEN
cb_000764,txn_0031901,cust_008741,2024-11-02 01:44:10,unauthorized_transaction,OPEN
cb_000765,txn_0031904,cust_009999,2024-10-25 03:44:10,product_not_received,PENDING
cb_000766,txn_0031905,cust_004314,2024-10-19 03:44:14,product_not_received,PENDING
cb_000767,txn_0031920,cust_002929,2024-10-31 08:44:10,product_not_received,OPEN
cb_000768,txn_0031926,cust_009250,2024-09-06 09:44:10,unauthorized_transaction,OPEN
cb_000769,txn_0031950,cust_009901,2024-09-03 12:44:10,product_not_received,OPEN
cb_000770,txn_0032021,cust_003594,2024-10-21 21:32:41,subscription_cancelled,WON
cb_000771,txn_0032034,cust_000194,2024-09-25 00:26:35,unauthorized_transaction,OPEN
cb_000772,txn_0032035,cust_000194,2024-10-27 00:27:09,product_not_received,OPEN
cb_000773,txn_0032037,cust_000194,2024-10-27 00:28:46,unauthorized_transaction,OPEN
cb_000774,txn_0032045,cust_004127,2024-09-01 07:24:21,product_not_received,LOST
cb_000775,txn_0032086,cust_000857,2024-09-29 11:44:43,product_not_as_described,OPEN
cb_000776,txn_0032112,cust_005567,2024-09-14 14:44:29,product_not_received,OPEN
cb_000777,txn_0032186,cust_001651,2024-08-23 23:57:24,unauthorized_transaction,WON
cb_000778,txn_0032188,cust_003949,2024-10-16 02:38:04,product_not_received,PENDING
cb_000779,txn_0032229,cust_006659,2024-09-13 10:43:44,product_not_as_described,LOST
cb_000780,txn_0032343,cust_001174,2024-10-08 00:07:52,unauthorized_transaction,LOST
cb_000781,txn_0032502,cust_004386,2024-10-22 09:24:12,unauthorized_transaction,LOST
cb_000782,txn_0032542,cust_004119,2024-10-17 13:08:49,unauthorized_transaction,WON
cb_000783,txn_0032559,cust_006870,2024-11-05 14:58:30,product_not_received,LOST
cb_000784,txn_0032604,cust_000857,2024-09-27 19:49:12,unauthorized_transaction,PENDING
cb_000785,txn_0032617,cust_008423,2024-10-26 21:16:06,product_not_received,LOST
cb_000786,txn_0032679,cust_005065,2024-10-29 13:00:43,unauthorized_transaction,OPEN
cb_000787,txn_0032725,cust_002915,2024-10-16 18:51:31,unauthorized_transaction,PENDING
cb_000788,txn_0032791,cust_003456,2024-10-29 08:55:18,product_not_received,LOST
cb_000789,txn_0032794,cust_003456,2024-10-08 08:58:48,product_not_received,LOST
cb_000790,txn_0032797,cust_003456,2024-09-22 09:01:09,unauthorized_transaction,OPEN
cb_000791,txn_0032798,cust_003456,2024-10-01 09:01:59,product_not_received,OPEN
cb_000792,txn_0032799,cust_003456,2024-10-20 09:02:53,product_not_received,PENDING
cb_000793,txn_0032869,cust_000754,2024-09-12 16:23:57,unauthorized_transaction,OPEN
cb_000794,txn_0032909,cust_001476,2024-10-10 21:45:07,unauthorized_transaction,OPEN
cb_000795,txn_0032919,cust_004679,2024-10-26 00:07:23,product_not_received,LOST
cb_000796,txn_0032920,cust_009843,2024-11-04 01:07:20,product_not_received,LOST
cb_000797,txn_0032921,cust_009843,2024-09-09 01:10:34,product_not_received,LOST
cb_000798,txn_0032923,cust_009843,2024-09-27 01:14:43,unauthorized_transaction,PENDING
cb_000799,txn_0032924,cust_008349,2024-10-28 03:47:52,product_not_received,LOST
cb_000800,txn_0032925,cust_004091,2024-08-31 04:10:50,product_not_received,PENDING
cb_000801,txn_0032929,cust_001300,2024-09-27 07:03:29,unauthorized_transaction,PENDING
cb_000802,txn_0032996,cust_005226,2024-11-03 14:20:47,product_not_received,OPEN
cb_000803,txn_0033007,cust_005655,2024-10-16 15:23:32,unauthorized_transaction,PENDING
cb_000804,txn_0033008,cust_005655,2024-09-14 15:24:10,unauthorized_transaction,OPEN
cb_000805,txn_0033009,cust_005655,2024-10-07 15:24:14,product_not_received,LOST
cb_000806,txn_0033073,cust_003273,2024-09-07 01:54:05,unauthorized_transaction,OPEN
cb_000807,txn_0033074,cust_005355,2024-09-11 03:05:07,product_not_received,LOST
cb_000808,txn_0033077,cust_000223,2024-09-03 06:59:23,unauthorized_transaction,LOST
cb_000809,txn_0033081,cust_000223,2024-10-12 07:05:09,product_not_received,PENDING
cb_000810,txn_0033082,cust_000223,2024-10-08 07:06:37,unauthorized_transaction,LOST
cb_000811,txn_0033084,cust_005523,2024-10-24 07:17:28,product_not_as_described,WON
cb_000812,txn_0033274,cust_007772,2024-10-29 09:44:33,unauthorized_transaction,LOST
cb_000813,txn_0033520,cust_005373,2024-11-04 22:43:33,subscription_cancelled,WON
cb_000814,txn_0033529,cust_004143,2024-09-16 03:40:52,product_not_received,PENDING
cb_000815,txn_0033538,cust_001634,2024-09-25 07:36:12,unauthorized_transaction,WON
cb_000816,txn_0033587,cust_002032,2024-09-13 12:27:00,subscription_cancelled,LOST
cb_000817,txn_0033619,cust_003951,2024-10-09 15:08:39,unauthorized_transaction,LOST
cb_000818,txn_0033661,cust_005733,2024-09-10 19:20:07,product_not_received,PENDING
cb_000819,txn_0033664,cust_005733,2024-10-21 19:22:08,unauthorized_transaction,OPEN
cb_000820,txn_0033666,cust_005733,2024-09-01 19:27:04,unauthorized_transaction,OPEN
cb_000821,txn_0033772,cust_009579,2024-09-24 14:21:37,product_not_as_described,OPEN
cb_000822,txn_0033779,cust_002549,2024-09-26 15:10:47,unauthorized_transaction,LOST
cb_000823,txn_0033828,cust_005958,2024-10-27 20:57:07,unauthorized_transaction,OPEN
cb_000824,txn_0033848,cust_002586,2024-11-03 02:48:37,product_not_received,LOST
cb_000825,txn_0033989,cust_005703,2024-09-12 23:55:26,merchandise_defective,PENDING
cb_000826,txn_0034051,cust_005772,2024-10-09 16:36:32,merchandise_defective,OPEN
cb_000827,txn_0034059,cust_003743,2024-10-15 17:36:30,unauthorized_transaction,OPEN
cb_000828,txn_0034259,cust_004447,2024-10-17 22:13:41,unauthorized_transaction,LOST
cb_000829,txn_0034288,cust_001634,2024-09-23 09:41:15,product_not_as_described,WON
cb_000830,txn_0034418,cust_006516,2024-10-21 06:32:11,product_not_received,PENDING
cb_000831,txn_0034521,cust_007194,2024-09-25 19:12:40,product_not_received,LOST
cb_000832,txn_0034558,cust_009010,2024-09-17 06:25:05,product_not_received,LOST
cb_000833,txn_0034617,cust_005838,2024-10-13 13:31:51,unauthorized_transaction,LOST
cb_000834,txn_0034659,cust_003919,2024-10-15 19:47:58,subscription_cancelled,WON
cb_000835,txn_0034735,cust_001634,2024-11-21 12:12:12,credit_not_processed,OPEN
cb_000836,txn_0034880,cust_004489,2024-11-01 11:57:44,product_not_received,LOST
cb_000837,txn_0034901,cust_009514,2024-11-07 14:47:15,unauthorized_transaction,OPEN
cb_000838,txn_0034904,cust_008330,2024-11-09 15:25:57,unauthorized_transaction,LOST
cb_000839,txn_0034907,cust_008307,2024-11-11 16:06:07,unauthorized_transaction,OPEN
cb_000840,txn_0034972,cust_008046,2024-09-09 22:50:13,unauthorized_transaction,LOST
cb_000841,txn_0034994,cust_009513,2024-11-20 07:11:53,unauthorized_transaction,LOST
cb_000842,txn_0035207,cust_008493,2024-10-27 16:09:58,unauthorized_transaction,OPEN
cb_000843,txn_0035359,cust_000070,2024-10-17 14:30:17,product_not_received,OPEN
cb_000844,txn_0035361,cust_001390,2024-10-10 14:41:26,duplicate_charge,WON
cb_000845,txn_0035366,cust_001634,2024-10-09 16:09:33,merchandise_defective,WON
cb_000846,txn_0035426,cust_009109,2024-10-13 05:31:52,product_not_received,PENDING
cb_000847,txn_0035444,cust_008393,2024-10-19 09:16:51,unauthorized_transaction,OPEN
cb_000848,txn_0035445,cust_000936,2024-09-21 09:21:28,merchandise_defective,WON
cb_000849,txn_0035564,cust_006977,2024-10-21 00:51:17,unauthorized_transaction,LOST
cb_000850,txn_0035566,cust_006977,2024-09-19 00:53:14,unauthorized_transaction,PENDING
cb_000851,txn_0035567,cust_006977,2024-11-11 00:54:30,unauthorized_transaction,LOST
cb_000852,txn_0035568,cust_003503,2024-11-28 03:34:19,product_not_received,OPEN
cb_000853,txn_0035593,cust_008238,2024-11-08 09:44:59,product_not_received,LOST
cb_000854,txn_0035627,cust_008719,2024-09-16 13:15:43,unauthorized_transaction,OPEN
cb_000855,txn_0035728,cust_006956,2024-10-08 09:02:49,unauthorized_transaction,LOST
cb_000856,txn_0035753,cust_003002,2024-11-03 11:46:52,subscription_cancelled,WON
cb_000857,txn_0035860,cust_006489,2024-11-05 10:13:13,product_not_received,PENDING
cb_000858,txn_0035944,cust_008390,2024-11-21 18:37:29,subscription_cancelled,WON
cb_000859,txn_0035947,cust_000994,2024-11-04 19:02:31,unauthorized_transaction,WON
cb_000860,txn_0035950,cust_002529,2024-11-17 19:11:11,product_not_received,LOST
cb_000861,txn_0036088,cust_000110,2024-11-09 18:07:26,product_not_received,LOST
cb_000862,txn_0036138,cust_006685,2024-10-13 00:15:25,unauthorized_transaction,LOST
cb_000863,txn_0036241,cust_003142,2024-11-04 17:39:41,unauthorized_transaction,OPEN
cb_000864,txn_0036250,cust_005336,2024-10-11 18:30:42,unauthorized_transaction,LOST
cb_000865,txn_0036293,cust_001634,2024-11-19 22:33:59,credit_not_processed,OPEN
cb_000866,txn_0036425,cust_004792,2024-10-23 23:10:31,product_not_received,LOST
cb_000867,txn_0036428,cust_004792,2024-10-31 23:12:57,product_not_received,LOST
cb_000868,txn_0036456,cust_007829,2024-10-29 09:31:14,product_not_received,LOST
cb_000869,txn_0036467,cust_005746,2024-12-01 10:07:11,unauthorized_transaction,OPEN
cb_000870,txn_0036468,cust_005746,2024-11-03 10:07:55,product_not_received,OPEN
cb_000871,txn_0036472,cust_005746,2024-12-01 10:11:38,unauthorized_transaction,LOST
cb_000872,txn_0036573,cust_004892,2024-10-14 19:33:05,unauthorized_transaction,PENDING
cb_000873,txn_0036605,cust_002032,2024-11-13 22:36:50,merchandise_defective,PENDING
cb_000874,txn_0036616,cust_002492,2024-09-30 04:13:26,product_not_received,PENDING
cb_000875,txn_0036618,cust_002492,2024-10-31 04:16:07,unauthorized_transaction,OPEN
cb_000876,txn_0036622,cust_007568,2024-10-27 06:33:05,product_not_received,LOST
cb_000877,txn_0036635,cust_009302,2024-12-05 08:33:05,product_not_received,LOST
cb_000878,txn_0036636,cust_008832,2024-11-26 08:33:05,unauthorized_transaction,OPEN
cb_000879,txn_0036654,cust_002766,2024-10-10 10:23:28,product_not_received,OPEN
cb_000880,txn_0036692,cust_000698,2024-11-29 13:23:28,product_not_received,OPEN
cb_000881,txn_0036693,cust_001192,2024-12-02 13:23:28,unauthorized_transaction,LOST
cb_000882,txn_0036701,cust_000957,2024-09-30 14:18:58,unauthorized_transaction,PENDING
cb_000883,txn_0036742,cust_001981,2024-11-22 19:30:12,product_not_received,PENDING
cb_000884,txn_0036790,cust_009302,2024-11-03 00:33:05,unauthorized_transaction,PENDING
cb_000885,txn_0036792,cust_000224,2024-10-06 02:33:05,product_not_received,OPEN
cb_000886,txn_0036794,cust_008832,2024-10-20 03:33:05,unauthorized_transaction,LOST
cb_000887,txn_0036807,cust_006176,2024-10-06 08:07:12,product_not_received,PENDING
cb_000888,txn_0036837,cust_000224,2024-10-29 10:33:05,product_not_received,PENDING
cb_000889,txn_0036874,cust_000029,2024-11-05 14:23:28,product_not_received,LOST
cb_000890,txn_0036898,cust_001070,2024-12-03 17:23:28,product_not_received,LOST
cb_000891,txn_0036954,cust_000029,2024-10-22 01:23:28,product_not_received,OPEN
cb_000892,txn_0036956,cust_001070,2024-12-07 04:23:28,unauthorized_transaction,PENDING
cb_000893,txn_0036957,cust_005071,2024-11-12 04:23:28,product_not_received,LOST
cb_000894,txn_0037037,cust_009460,2024-11-11 17:34:14,subscription_cancelled,WON
cb_000895,txn_0037100,cust_005487,2024-10-13 23:48:28,unauthorized_transaction,PENDING
cb_000896,txn_0037119,cust_008190,2024-12-08 10:01:57,product_not_received,PENDING
cb_000897,txn_0037126,cust_007191,2024-11-24 11:15:28,unauthorized_transaction,PENDING
cb_000898,txn_0037141,cust_002087,2024-11-04 12:50:23,unauthorized_transaction,PENDING
cb_000899,txn_0037146,cust_007849,2024-11-02 13:15:28,product_not_received,OPEN
cb_000900,txn_0037178,cust_002448,2024-11-13 16:15:28,product_not_received,LOST
cb_000901,txn_0037243,cust_007191,2024-09-26 02:15:28,product_not_received,LOST
cb_000902,txn_0037302,cust_008966,2024-11-15 12:15:28,unauthorized_transaction,LOST
cb_000903,txn_0037366,cust_003869,2024-11-29 17:15:28,product_not_received,LOST
cb_000904,txn_0037426,cust_007499,2024-10-24 23:02:51,unauthorized_transaction,LOST
cb_000905,txn_0037428,cust_002448,2024-12-02 23:15:28,product_not_received,LOST
cb_000906,txn_0037431,cust_004699,2024-12-01 04:14:54,product_not_received,LOST
cb_000907,txn_0037452,cust_005086,2024-11-30 10:00:42,product_not_received,LOST
cb_000908,txn_0037616,cust_001634,2024-10-19 12:04:58,duplicate_charge,WON
cb_000909,txn_0037621,cust_002032,2024-10-31 12:26:05,credit_not_processed,LOST
cb_000910,txn_0037681,cust_000516,2024-11-09 19:06:17,product_not_received,OPEN
cb_000911,txn_0037696,cust_004635,2024-12-09 20:07:07,product_not_received,LOST
cb_000912,txn_0037785,cust_005529,2024-10-22 12:30:42,merchandise_defective,WON
cb_000913,txn_0037861,cust_008571,2024-12-05 21:20:37,product_not_received,LOST
cb_000914,txn_0037871,cust_007295,2024-10-20 22:29:10,product_not_received,LOST
cb_000915,txn_0038082,cust_006921,2024-11-24 12:49:51,product_not_received,OPEN
cb_000916,txn_0038116,cust_007923,2024-11-16 17:48:27,unauthorized_transaction,LOST
cb_000917,txn_0038164,cust_000217,2024-10-02 05:06:31,product_not_received,OPEN
cb_000918,txn_0038189,cust_002675,2024-11-27 09:43:35,product_not_received,OPEN
cb_000919,txn_0038221,cust_009835,2024-10-05 11:23:06,duplicate_charge,PENDING
cb_000920,txn_0038288,cust_009286,2024-10-29 18:20:02,unauthorized_transaction,OPEN
cb_000921,txn_0038302,cust_001000,2024-12-07 19:21:21,product_not_received,WON
cb_000922,txn_0038325,cust_002250,2024-11-16 21:20:02,unauthorized_transaction,OPEN
cb_000923,txn_0038331,cust_007890,2024-10-05 21:45:03,product_not_received,LOST
cb_000924,txn_0038346,cust_009286,2024-10-22 02:20:02,unauthorized_transaction,OPEN
cb_000925,txn_0038383,cust_009372,2024-11-13 11:20:02,product_not_received,PENDING
cb_000926,txn_0038392,cust_005821,2024-10-24 12:20:02,product_not_received,LOST
cb_000927,txn_0038400,cust_003333,2024-10-12 13:20:02,product_not_received,LOST
cb_000928,txn_0038411,cust_002651,2024-12-15 14:18:34,product_not_received,PENDING
cb_000929,txn_0038412,cust_005821,2024-10-07 14:20:02,product_not_received,LOST
cb_000930,txn_0038447,cust_009286,2024-10-11 18:20:02,unauthorized_transaction,LOST
cb_000931,txn_0038489,cust_007976,2024-10-13 05:20:02,product_not_received,OPEN
cb_000932,txn_0038491,cust_002504,2024-11-20 06:14:36,unauthorized_transaction,OPEN
cb_000933,txn_0038538,cust_006410,2024-10-13 13:17:31,product_not_received,LOST
cb_000934,txn_0038541,cust_006410,2024-12-15 13:20:51,unauthorized_transaction,OPEN
cb_000935,txn_0038544,cust_006410,2024-12-02 13:22:16,unauthorized_transaction,OPEN
cb_000936,txn_0038573,cust_000857,2024-10-10 16:52:09,merchandise_defective,OPEN
cb_000937,txn_0038580,cust_009211,2024-11-24 17:36:04,unauthorized_transaction,LOST
cb_000938,txn_0038619,cust_001634,2024-10-13 20:44:23,subscription_cancelled,WON
cb_000939,txn_0038684,cust_002444,2024-10-18 11:55:15,duplicate_charge,WON
cb_000940,txn_0038794,cust_002312,2024-10-18 21:37:05,product_not_received,OPEN
cb_000941,txn_0038861,cust_003395,2024-10-13 15:36:33,unauthorized_transaction,LOST
cb_000942,txn_0038872,cust_000538,2024-10-31 16:56:14,product_not_received,LOST
