id,created_at,country,transaction_count,lifetime_value,average_transaction,return_count,return_rate,chargeback_count,chargeback_rate
cust_005425,2024-04-08,UK,1,43.47,43.47,0,0.0,0,0.0
cust_005426,2024-03-30,US,1,102.68,102.68,1,1.0,0,0.0
cust_005427,2024-02-29,US,1,55.09,55.09,0,0.0,0,0.0
cust_005428,2024-02-06,JP,1,198.27,198.27,0,0.0,0,0.0
cust_005429,2024-04-20,UK,1,61.55,61.55,1,1.0,0,0.0
cust_005430,2024-03-21,US,2,2303.33,1151.67,0,0.0,1,0.5
cust_005431,2024-06-16,US,1,883.83,883.83,0,0.0,0,0.0
cust_005432,2024-01-21,US,1,394.39,394.39,0,0.0,0,0.0
cust_005433,2024-03-18,KR,1,75.28,75.28,1,1.0,0,0.0
cust_005434,2024-04-18,CA,1,213.02,213.02,0,0.0,0,0.0
cust_005435,2024-03-29,US,1,29.7,29.7,0,0.0,0,0.0
cust_005436,2024-04-28,RU,3,1258.0,419.33,0,0.0,1,0.3333
cust_005437,2024-03-05,MX,1,37.49,37.49,0,0.0,0,0.0
cust_005438,2024-03-03,US,2,10519.27,5259.63,0,0.0,0,0.0
cust_005439,2024-06-24,US,1,137.31,137.31,0,0.0,0,0.0
cust_005440,2024-04-20,KR,1,64.02,64.02,1,1.0,0,0.0
cust_005441,2024-05-28,US,3,305.4,101.8,1,0.3333,0,0.0
cust_005442,2024-06-21,US,1,50.82,50.82,0,0.0,0,0.0
cust_005443,2024-03-29,UK,0,0.0,0.0,0,0.0,0,0.0
cust_005444,2024-05-01,AU,1,334.94,334.94,0,0.0,0,0.0
cust_005445,2024-03-12,UK,1,23.57,23.57,0,0.0,0,0.0
cust_005446,2024-06-27,US,0,0.0,0.0,0,0.0,0,0.0
cust_005447,2024-01-07,FR,1,62.5,62.5,0,0.0,0,0.0
cust_005448,2024-02-11,JP,1,123.08,123.08,0,0.0,0,0.0
cust_005449,2024-05-09,US,0,0.0,0.0,0,0.0,0,0.0
cust_005450,2024-06-01,US,3,325.29,108.43,1,0.3333,0,0.0
cust_005451,2024-05-03,DE,1,66.78,66.78,0,0.0,0,0.0
cust_005452,2024-04-12,US,2,2308.75,1154.38,0,0.0,0,0.0
cust_005453,2024-04-11,DE,1,195.11,195.11,1,1.0,0,0.0
cust_005454,2024-05-16,US,1,121.67,121.67,0,0.0,0,0.0
cust_005455,2024-04-10,BR,1,77.86,77.86,0,0.0,0,0.0
cust_005456,2024-05-27,US,1,83.31,83.31,0,0.0,0,0.0
cust_005457,2024-05-21,US,1,1840.11,1840.11,0,0.0,0,0.0
cust_005458,2024-05-17,US,42,4135.53,98.46,4,0.0952,1,0.0238
cust_005459,2024-05-31,US,21,2172.64,103.46,0,0.0,0,0.0
cust_005460,2024-03-21,IN,7,743.76,106.25,2,0.2857,0,0.0
cust_005461,2024-04-09,IN,1,104.71,104.71,0,0.0,0,0.0
cust_005462,2024-04-06,BR,1,99.06,99.06,0,0.0,0,0.0
cust_005463,2024-05-08,IN,2,6499.24,3249.62,0,0.0,1,0.5
cust_005464,2024-01-21,UK,4,10090.24,2522.56,1,0.25,0,0.0
cust_005465,2024-04-18,BR,1,295.23,295.23,0,0.0,0,0.0
cust_005466,2024-06-12,US,2,11505.73,5752.87,1,0.5,0,0.0
cust_005467,2024-05-21,DE,1,132.92,132.92,0,0.0,0,0.0
cust_005468,2024-05-21,CA,3,262.08,87.36,0,0.0,0,0.0
cust_005469,2024-04-28,US,1,51.4,51.4,0,0.0,0,0.0
cust_005470,2024-05-16,IN,1,1425.73,1425.73,0,0.0,0,0.0
cust_005471,2024-02-15,ZA,1,56.54,56.54,0,0.0,0,0.0
cust_005472,2024-07-14,US,3,5968.45,1989.48,0,0.0,1,0.3333
cust_005473,2024-01-14,IN,1,200.44,200.44,0,0.0,0,0.0
cust_005474,2024-06-19,UK,1,134.77,134.77,0,0.0,0,0.0
cust_005475,2024-01-11,UK,1,139.05,139.05,0,0.0,0,0.0
cust_005476,2024-07-16,US,0,0.0,0.0,0,0.0,0,0.0
cust_005477,2024-05-09,US,1,405.94,405.94,1,1.0,0,0.0
cust_005478,2024-04-09,US,1,52.57,52.57,0,0.0,0,0.0
cust_005479,2024-04-22,AU,1,98.47,98.47,0,0.0,0,0.0
cust_005480,2024-04-11,US,1,75.87,75.87,0,0.0,0,0.0
cust_005481,2024-01-07,CA,1,2946.75,2946.75,0,0.0,0,0.0
cust_005482,2024-03-30,US,1,10.05,10.05,0,0.0,0,0.0
cust_005483,2024-05-11,US,1,259.07,259.07,0,0.0,0,0.0
cust_005484,2024-08-09,IN,1,136.06,136.06,0,0.0,0,0.0
cust_005485,2024-04-08,IN,9,142.96,15.88,0,0.0,4,0.4444
cust_005486,2024-03-17,CA,1,474.26,474.26,0,0.0,0,0.0
cust_005487,2024-01-12,DE,2,19760.21,9880.1,0,0.0,1,0.5
cust_005488,2024-03-05,IN,1,798.63,798.63,0,0.0,0,0.0
cust_005489,2024-04-05,US,1,1028.64,1028.64,0,0.0,0,0.0
cust_005490,2024-05-17,US,1,163.68,163.68,0,0.0,0,0.0
cust_005491,2024-02-18,US,1,24.29,24.29,1,1.0,0,0.0
cust_005492,2024-06-22,UK,1,47.46,47.46,0,0.0,0,0.0
cust_005493,2024-04-25,US,6,52.88,8.81,0,0.0,2,0.3333
cust_005494,2024-03-27,CA,2,1219.05,609.52,0,0.0,1,0.5
cust_005495,2024-07-07,US,1,31.06,31.06,0,0.0,0,0.0
cust_005496,2024-04-02,CA,1,86.17,86.17,0,0.0,0,0.0
cust_005497,2024-06-23,UK,1,38.19,38.19,0,0.0,0,0.0
cust_005498,2024-05-04,MX,1,247.12,247.12,0,0.0,0,0.0
cust_005499,2024-04-16,NG,1,171.95,171.95,1,1.0,0,0.0
cust_005500,2024-03-28,MX,1,116.0,116.0,0,0.0,0,0.0
cust_005501,2024-01-29,DE,1,70.45,70.45,0,0.0,0,0.0
cust_005502,2024-01-25,KR,1,51.58,51.58,0,0.0,0,0.0
cust_005503,2024-04-04,US,3,8046.96,2682.32,0,0.0,1,0.3333
cust_005504,2024-04-19,CA,2,13405.38,6702.69,1,0.5,0,0.0
cust_005505,2024-02-25,FR,2,191.08,95.54,0,0.0,0,0.0
cust_005506,2024-05-16,CA,1,18.23,18.23,0,0.0,0,0.0
cust_005507,2024-01-26,US,2,1891.45,945.72,0,0.0,0,0.0
cust_005508,2024-03-21,DE,1,186.41,186.41,1,1.0,0,0.0
cust_005509,2024-05-12,KR,1,107.57,107.57,0,0.0,0,0.0
cust_005510,2024-04-27,CA,12,863.3,71.94,1,0.0833,0,0.0
cust_005511,2024-03-05,US,4,6894.59,1723.65,1,0.25,0,0.0
cust_005512,2024-04-20,US,0,0.0,0.0,0,0.0,0,0.0
cust_005513,2024-02-12,US,1,196.57,196.57,0,0.0,0,0.0
cust_005514,2024-06-01,AU,2,22132.65,11066.32,0,0.0,1,0.5
cust_005515,2024-05-13,CA,0,0.0,0.0,0,0.0,0,0.0
cust_005516,2024-03-28,US,1,158.64,158.64,1,1.0,0,0.0
cust_005517,2024-02-14,JP,1,24.87,24.87,0,0.0,0,0.0
cust_005518,2024-03-23,UK,1,718.42,718.42,0,0.0,0,0.0
cust_005519,2024-07-05,AU,1,31.02,31.02,0,0.0,0,0.0
cust_005520,2024-02-13,BR,3,2740.4,913.47,0,0.0,0,0.0
cust_005521,2024-03-31,FR,1,337.82,337.82,0,0.0,0,0.0
cust_005522,2024-01-05,KR,2,12705.74,6352.87,1,0.5,1,0.5
cust_005523,2024-06-18,NG,14,1430.45,102.18,0,0.0,1,0.0714
cust_005524,2024-05-30,US,1,156.64,156.64,0,0.0,0,0.0
cust_005525,2024-03-23,US,1,43.13,43.13,0,0.0,0,0.0
cust_005526,2024-05-22,MX,1,31.34,31.34,0,0.0,0,0.0
cust_005527,2024-06-04,DE,1,456.62,456.62,0,0.0,0,0.0
cust_005528,2024-03-09,UK,2,612.46,306.23,0,0.0,1,0.5
cust_005529,2024-04-22,JP,397,38351.27,96.6,29,0.073,3,0.0076
cust_005530,2024-03-18,IN,3,2663.68,887.89,0,0.0,0,0.0
cust_005531,2024-06-06,UK,1,30.9,30.9,0,0.0,1,1.0
cust_005532,2024-02-13,US,1,86.18,86.18,1,1.0,0,0.0
cust_005533,2024-06-29,JP,1,67.04,67.04,0,0.0,0,0.0
cust_005534,2024-03-01,JP,1,73.41,73.41,0,0.0,0,0.0
cust_005535,2024-02-11,RU,1,128.28,128.28,0,0.0,0,0.0
cust_005536,2024-07-05,AU,1,101.82,101.82,1,1.0,0,0.0
cust_005537,2024-05-28,US,1,261.9,261.9,0,0.0,0,0.0
cust_005538,2024-05-09,UK,4,4505.91,1126.48,0,0.0,0,0.0
cust_005539,2024-04-23,US,2,1492.74,746.37,0,0.0,0,0.0
cust_005540,2024-08-07,US,1,52.5,52.5,0,0.0,0,0.0
cust_005541,2024-04-19,AU,1,122.69,122.69,0,0.0,0,0.0
cust_005542,2024-01-11,US,7,152.73,21.82,0,0.0,2,0.2857
cust_005543,2024-06-21,CA,4,513.8,128.45,0,0.0,0,0.0
cust_005544,2024-04-10,JP,1,49.19,49.19,1,1.0,0,0.0
cust_005545,2024-03-01,AU,1,51.55,51.55,0,0.0,0,0.0
cust_005546,2024-09-06,US,1,197.13,197.13,1,1.0,0,0.0
cust_005547,2024-03-03,US,1,477.79,477.79,0,0.0,0,0.0
cust_005548,2024-01-23,UK,1,31.44,31.44,0,0.0,0,0.0
cust_005549,2024-04-04,IN,6,689.79,114.96,0,0.0,0,0.0
cust_005550,2024-01-09,JP,1,31.01,31.01,0,0.0,0,0.0
cust_005551,2024-05-16,CA,2,5377.29,2688.64,0,0.0,1,0.5
cust_005552,2024-04-11,US,0,0.0,0.0,0,0.0,0,0.0
cust_005553,2024-04-18,DE,1,54.69,54.69,0,0.0,0,0.0
cust_005554,2024-05-27,UK,1,91.46,91.46,0,0.0,0,0.0
cust_005555,2024-02-06,BR,1,33.52,33.52,0,0.0,0,0.0
cust_005556,2024-01-15,US,1,98.43,98.43,0,0.0,0,0.0
cust_005557,2024-05-28,UK,0,0.0,0.0,0,0.0,0,0.0
cust_005558,2024-05-01,UK,1,85.03,85.03,0,0.0,0,0.0
cust_005559,2024-01-17,IN,1,240.52,240.52,0,0.0,0,0.0
cust_005560,2024-08-23,UK,1,66.79,66.79,1,1.0,0,0.0
cust_005561,2024-03-13,UK,1,94.69,94.69,0,0.0,0,0.0
cust_005562,2024-04-08,FR,0,0.0,0.0,0,0.0,0,0.0
cust_005563,2024-02-17,US,1,617.83,617.83,0,0.0,0,0.0
cust_005564,2024-07-02,US,1,64.52,64.52,0,0.0,0,0.0
cust_005565,2024-06-19,US,1,38.96,38.96,1,1.0,0,0.0
cust_005566,2024-02-05,US,1,107.67,107.67,0,0.0,0,0.0
cust_005567,2024-03-28,CA,2,15514.62,7757.31,0,0.0,1,0.5
cust_005568,2024-04-18,US,2,13476.39,6738.2,0,0.0,0,0.0
cust_005569,2024-03-07,US,1,130.72,130.72,0,0.0,0,0.0
cust_005570,2024-05-27,ZA,1,36.53,36.53,0,0.0,0,0.0
cust_005571,2024-05-16,UK,2,3696.23,1848.12,1,0.5,1,0.5
cust_005572,2024-02-02,BR,1,476.65,476.65,0,0.0,0,0.0
cust_005573,2024-06-29,FR,1,950.04,950.04,0,0.0,0,0.0
cust_005574,2024-05-07,US,1,39.6,39.6,0,0.0,0,0.0
cust_005575,2024-02-25,CA,1,41.14,41.14,0,0.0,0,0.0
cust_005576,2024-05-07,CA,1,131.95,131.95,0,0.0,0,0.0
cust_005577,2024-04-09,US,1,57.98,57.98,0,0.0,0,0.0
cust_005578,2024-05-01,US,1,780.99,780.99,0,0.0,0,0.0
cust_005579,2024-08-10,US,1,94.47,94.47,0,0.0,0,0.0
cust_005580,2024-05-28,US,1,764.88,764.88,0,0.0,0,0.0
cust_005581,2024-02-20,US,72,7972.81,110.73,9,0.125,0,0.0
cust_005582,2024-05-18,US,1,113.45,113.45,0,0.0,0,0.0
cust_005583,2024-03-18,CA,1,101.56,101.56,0,0.0,0,0.0
cust_005584,2024-06-16,US,0,0.0,0.0,0,0.0,0,0.0
cust_005585,2024-02-18,AU,0,0.0,0.0,0,0.0,0,0.0
cust_005586,2024-03-18,US,1,39.6,39.6,0,0.0,0,0.0
cust_005587,2024-03-03,IN,1,33.77,33.77,0,0.0,0,0.0
cust_005588,2024-02-28,AU,1,560.02,560.02,0,0.0,0,0.0
cust_005589,2024-05-13,UK,1,25.5,25.5,0,0.0,0,0.0
cust_005590,2024-06-20,US,1,87.92,87.92,0,0.0,0,0.0
cust_005591,2024-05-13,US,1,44.72,44.72,0,0.0,0,0.0
cust_005592,2024-03-15,US,2,22238.62,11119.31,0,0.0,0,0.0
cust_005593,2024-04-09,US,10,1038.83,103.88,0,0.0,0,0.0
cust_005594,2024-03-28,IN,1,54.16,54.16,0,0.0,0,0.0
cust_005595,2024-03-16,IN,1,51.02,51.02,0,0.0,0,0.0
cust_005596,2024-03-26,UK,1,151.96,151.96,0,0.0,0,0.0
cust_005597,2024-05-19,MX,4,13.58,3.4,0,0.0,0,0.0
cust_005598,2024-04-10,RU,1,148.34,148.34,0,0.0,0,0.0
cust_005599,2024-02-26,US,1,84.92,84.92,0,0.0,0,0.0
cust_005600,2024-03-21,FR,1,155.87,155.87,0,0.0,0,0.0
cust_005601,2024-03-07,US,1,149.79,149.79,1,1.0,0,0.0
cust_005602,2024-04-09,FR,1,390.62,390.62,0,0.0,0,0.0
cust_005603,2024-03-29,FR,1,72.66,72.66,0,0.0,0,0.0
cust_005604,2024-03-05,UK,0,0.0,0.0,0,0.0,0,0.0
cust_005605,2024-03-17,UK,1,235.15,235.15,0,0.0,0,0.0
cust_005606,2024-01-25,IN,8,447.94,55.99,0,0.0,0,0.0
cust_005607,2024-04-06,US,2,2883.9,1441.95,0,0.0,1,0.5
cust_005608,2024-04-06,IN,1,385.22,385.22,0,0.0,0,0.0
cust_005609,2024-07-30,NG,2,17979.37,8989.68,0,0.0,1,0.5
cust_005610,2024-04-27,UK,1,53.6,53.6,1,1.0,0,0.0
cust_005611,2024-03-31,US,1,341.6,341.6,0,0.0,0,0.0
cust_005612,2024-01-14,CA,6,693.97,115.66,0,0.0,0,0.0
cust_005613,2024-02-04,DE,1,22.06,22.06,0,0.0,0,0.0
cust_005614,2024-06-14,CA,2,2879.41,1439.7,1,0.5,1,0.5
cust_005615,2024-03-22,US,1,29.62,29.62,0,0.0,0,0.0
cust_005616,2024-03-24,DE,4,303.25,75.81,0,0.0,0,0.0
cust_005617,2024-05-27,US,87,9581.32,110.13,7,0.0805,0,0.0
cust_005618,2024-05-01,UK,46,4675.28,101.64,5,0.1087,0,0.0
cust_005619,2024-03-16,UK,6,602.26,100.38,0,0.0,0,0.0
cust_005620,2024-03-18,JP,1,53.38,53.38,0,0.0,0,0.0
cust_005621,2024-03-31,JP,1,197.96,197.96,0,0.0,0,0.0
cust_005622,2024-02-29,AU,1,27.42,27.42,0,0.0,0,0.0
cust_005623,2024-03-11,BR,2,12246.24,6123.12,0,0.0,1,0.5
cust_005624,2024-02-17,US,4,22501.53,5625.38,0,0.0,0,0.0
cust_005625,2024-04-13,FR,0,0.0,0.0,0,0.0,0,0.0
cust_005626,2024-04-17,FR,1,294.21,294.21,0,0.0,0,0.0
cust_005627,2024-01-14,AU,0,0.0,0.0,0,0.0,0,0.0
cust_005628,2024-08-09,AU,0,0.0,0.0,0,0.0,0,0.0
cust_005629,2024-04-01,US,1,234.3,234.3,0,0.0,0,0.0
cust_005630,2024-04-15,US,1,119.86,119.86,0,0.0,0,0.0
cust_005631,2024-02-11,AU,0,0.0,0.0,0,0.0,0,0.0
cust_005632,2024-07-02,US,1,418.26,418.26,1,1.0,0,0.0
cust_005633,2024-04-25,US,1,101.41,101.41,0,0.0,0,0.0
cust_005634,2024-05-11,KR,1,253.07,253.07,0,0.0,0,0.0
cust_005635,2024-03-16,KR,1,231.91,231.91,0,0.0,0,0.0
cust_005636,2024-06-07,US,1,62.2,62.2,0,0.0,0,0.0
cust_005637,2024-03-07,US,1,89.74,89.74,0,0.0,0,0.0
cust_005638,2024-09-27,UK,1,93.66,93.66,0,0.0,0,0.0
cust_005639,2024-01-25,US,1,21.55,21.55,1,1.0,0,0.0
cust_005640,2024-03-06,US,1,244.93,244.93,0,0.0,0,0.0
cust_005641,2024-01-24,US,1,132.41,132.41,0,0.0,0,0.0
cust_005642,2024-05-20,BR,1,27.65,27.65,0,0.0,0,0.0
cust_005643,2024-04-17,UK,1,76.13,76.13,0,0.0,0,0.0
cust_005644,2024-04-06,US,42,4491.0,106.93,4,0.0952,0,0.0
cust_005645,2024-05-18,IN,5,403.58,80.72,2,0.4,0,0.0
cust_005646,2024-04-26,US,1,81.07,81.07,1,1.0,0,0.0
cust_005647,2024-04-19,NG,0,0.0,0.0,0,0.0,0,0.0
cust_005648,2024-06-10,US,1,32.91,32.91,0,0.0,0,0.0
cust_005649,2024-01-27,US,0,0.0,0.0,0,0.0,0,0.0
cust_005650,2024-06-11,UK,1,268.54,268.54,0,0.0,0,0.0
cust_005651,2024-04-04,US,1,49.73,49.73,0,0.0,0,0.0
cust_005652,2024-07-11,US,3,8135.33,2711.78,0,0.0,1,0.3333
cust_005653,2024-07-03,RU,1,116.65,116.65,0,0.0,0,0.0
cust_005654,2024-04-17,JP,1,51.95,51.95,0,0.0,0,0.0
cust_005655,2024-02-08,RU,6,366.53,61.09,0,0.0,3,0.5
cust_005656,2024-02-05,DE,1,131.98,131.98,0,0.0,0,0.0
cust_005657,2024-02-02,US,1,55.22,55.22,0,0.0,0,0.0
cust_005658,2024-06-24,KR,2,3458.07,1729.04,0,0.0,1,0.5
cust_005659,2024-05-24,DE,0,0.0,0.0,0,0.0,0,0.0
cust_005660,2024-03-01,UK,1,71.62,71.62,0,0.0,0,0.0
cust_005661,2024-03-24,FR,1,318.63,318.63,0,0.0,0,0.0
cust_005662,2024-03-04,CA,2,20293.76,10146.88,1,0.5,1,0.5
cust_005663,2024-03-29,DE,1,327.54,327.54,0,0.0,0,0.0
cust_005664,2024-06-27,BR,0,0.0,0.0,0,0.0,0,0.0
cust_005665,2024-03-17,CN,1,158.74,158.74,0,0.0,0,0.0
cust_005666,2024-03-19,AU,1,33.45,33.45,0,0.0,0,0.0
cust_005667,2024-01-18,NG,2,2646.37,1323.18,0,0.0,0,0.0
cust_005668,2024-06-25,CA,1,75.79,75.79,0,0.0,0,0.0
cust_005669,2024-04-23,US,1,115.98,115.98,0,0.0,0,0.0
cust_005670,2024-04-05,DE,1,77.81,77.81,0,0.0,0,0.0
cust_005671,2024-06-30,CA,1,66.78,66.78,0,0.0,0,0.0
cust_005672,2024-05-22,US,1,563.52,563.52,0,0.0,0,0.0
cust_005673,2024-02-22,IN,6,52.39,8.73,0,0.0,2,0.3333
cust_005674,2024-03-07,UK,1,474.66,474.66,0,0.0,0,0.0
cust_005675,2024-03-26,UK,1,232.69,232.69,1,1.0,0,0.0
cust_005676,2024-01-24,FR,0,0.0,0.0,0,0.0,0,0.0
cust_005677,2024-04-17,NG,1,148.19,148.19,0,0.0,0,0.0
cust_005678,2024-07-04,US,1,255.49,255.49,0,0.0,0,0.0
cust_005679,2024-01-29,AU,1,77.36,77.36,0,0.0,0,0.0
cust_005680,2024-06-11,US,2,1139.34,569.67,0,0.0,1,0.5
cust_005681,2024-04-23,IN,1,50.8,50.8,0,0.0,0,0.0
cust_005682,2024-04-16,JP,0,0.0,0.0,0,0.0,0,0.0
cust_005683,2024-03-29,RU,1,71.02,71.02,0,0.0,1,1.0
cust_005684,2024-06-18,US,1,33.32,33.32,0,0.0,0,0.0
cust_005685,2024-03-05,BR,2,23450.19,11725.1,0,0.0,0,0.0
cust_005686,2024-04-03,NG,2,7566.29,3783.14,0,0.0,0,0.0
cust_005687,2024-05-14,US,1,37.02,37.02,0,0.0,0,0.0
cust_005688,2024-02-07,UK,2,4642.78,2321.39,0,0.0,1,0.5
cust_005689,2024-04-28,AU,1,4348.06,4348.06,0,0.0,0,0.0
cust_005690,2024-08-11,US,1,200.44,200.44,0,0.0,0,0.0
cust_005691,2024-03-01,IN,3,361.36,120.45,1,0.3333,0,0.0
cust_005692,2024-05-23,UK,1,465.2,465.2,0,0.0,0,0.0
cust_005693,2024-03-26,CA,1,224.48,224.48,0,0.0,0,0.0
cust_005694,2024-02-04,UK,0,0.0,0.0,0,0.0,0,0.0
cust_005695,2024-06-24,US,1,38.01,38.01,0,0.0,0,0.0
cust_005696,2024-03-24,US,1,54.79,54.79,0,0.0,0,0.0
cust_005697,2024-02-06,JP,1,90.59,90.59,0,0.0,0,0.0
cust_005698,2024-06-23,IN,2,1525.8,762.9,0,0.0,0,0.0
cust_005699,2024-08-14,CA,1,22.16,22.16,0,0.0,0,0.0
cust_005700,2024-07-13,DE,2,6202.15,3101.08,1,0.5,0,0.0
cust_005701,2024-03-27,US,1,644.57,644.57,1,1.0,0,0.0
cust_005702,2024-04-09,US,0,0.0,0.0,0,0.0,0,0.0
cust_005703,2024-06-05,CA,532,49992.06,93.97,44,0.0827,5,0.0094
cust_005704,2024-05-06,US,1,18.98,18.98,0,0.0,0,0.0
cust_005705,2024-05-13,US,2,9761.15,4880.58,2,1.0,0,0.0
cust_005706,2024-02-17,FR,1,530.54,530.54,0,0.0,0,0.0
cust_005707,2024-03-13,RU,1,987.78,987.78,0,0.0,0,0.0
cust_005708,2024-03-30,US,0,0.0,0.0,0,0.0,0,0.0
cust_005709,2024-01-23,UK,1,153.57,153.57,0,0.0,0,0.0
cust_005710,2024-04-14,DE,1,188.9,188.9,1,1.0,0,0.0
cust_005711,2024-03-22,BR,1,42.16,42.16,0,0.0,0,0.0
cust_005712,2024-06-28,US,1,168.84,168.84,0,0.0,0,0.0
cust_005713,2024-08-15,BR,5,692.72,138.54,0,0.0,0,0.0
cust_005714,2024-02-26,KR,1,42.32,42.32,0,0.0,0,0.0
cust_005715,2024-05-10,US,1,74.72,74.72,0,0.0,0,0.0
cust_005716,2024-02-16,US,2,4314.46,2157.23,1,0.5,0,0.0
cust_005717,2024-03-20,FR,1,244.36,244.36,0,0.0,0,0.0
cust_005718,2024-03-31,US,4,324.9,81.23,0,0.0,0,0.0
cust_005719,2024-03-03,US,1,87.2,87.2,0,0.0,0,0.0
cust_005720,2024-03-26,JP,1,603.9,603.9,1,1.0,0,0.0
cust_005721,2024-02-26,DE,0,0.0,0.0,0,0.0,0,0.0
cust_005722,2024-03-02,IN,2,5827.18,2913.59,0,0.0,1,0.5
cust_005723,2024-08-09,IN,1,28.32,28.32,0,0.0,0,0.0
cust_005724,2024-04-10,CA,5,121.97,24.39,0,0.0,2,0.4
cust_005725,2024-05-14,AU,1,58.58,58.58,0,0.0,0,0.0
cust_005726,2024-02-09,JP,1,243.94,243.94,0,0.0,0,0.0
cust_005727,2024-04-04,AU,2,3049.87,1524.94,0,0.0,1,0.5
cust_005728,2024-02-07,CA,0,0.0,0.0,0,0.0,0,0.0
cust_005729,2024-07-08,AU,1,356.58,356.58,0,0.0,0,0.0
cust_005730,2024-06-08,FR,1,1589.24,1589.24,0,0.0,0,0.0
cust_005731,2024-02-10,UK,1,163.1,163.1,0,0.0,0,0.0
cust_005732,2024-03-24,US,1,95.0,95.0,0,0.0,0,0.0
cust_005733,2024-04-02,UK,8,183.6,22.95,1,0.125,3,0.375
cust_005734,2024-02-11,CA,1,169.36,169.36,0,0.0,0,0.0
cust_005735,2024-04-01,US,2,15631.76,7815.88,0,0.0,1,0.5
cust_005736,2024-07-09,US,3,4740.65,1580.22,0,0.0,0,0.0
cust_005737,2024-04-05,US,1,82.29,82.29,0,0.0,0,0.0
cust_005738,2024-05-30,US,0,0.0,0.0,0,0.0,0,0.0
cust_005739,2024-04-25,CA,1,208.28,208.28,0,0.0,0,0.0
cust_005740,2024-04-13,DE,2,8517.28,4258.64,0,0.0,1,0.5
cust_005741,2024-01-28,IN,1,279.11,279.11,0,0.0,0,0.0
cust_005742,2024-02-16,FR,1,13.3,13.3,0,0.0,0,0.0
cust_005743,2024-03-23,UK,1,187.22,187.22,0,0.0,0,0.0
cust_005744,2024-03-12,AU,2,880.0,440.0,1,0.5,1,0.5
cust_005745,2024-08-06,FR,2,1497.38,748.69,0,0.0,0,0.0
cust_005746,2024-05-12,FR,12,418.37,34.86,0,0.0,3,0.25
cust_005747,2024-02-20,AU,1,43.36,43.36,1,1.0,0,0.0
cust_005748,2024-07-01,US,1,149.07,149.07,0,0.0,0,0.0
cust_005749,2024-05-25,CA,1,24.53,24.53,0,0.0,0,0.0
cust_005750,2024-01-25,AU,0,0.0,0.0,0,0.0,0,0.0
cust_005751,2024-04-05,US,1,35.82,35.82,0,0.0,0,0.0
cust_005752,2024-07-22,US,3,13381.15,4460.38,0,0.0,0,0.0
cust_005753,2024-02-09,CA,1,88.17,88.17,0,0.0,0,0.0
cust_005754,2024-03-27,UK,0,0.0,0.0,0,0.0,0,0.0
cust_005755,2024-07-22,RU,1,278.44,278.44,0,0.0,0,0.0
cust_005756,2024-05-13,FR,1,40.85,40.85,0,0.0,0,0.0
cust_005757,2024-03-12,US,1,237.46,237.46,0,0.0,0,0.0
cust_005758,2024-03-01,UK,2,15097.85,7548.92,0,0.0,0,0.0
cust_005759,2024-08-03,AU,1,140.12,140.12,0,0.0,0,0.0
cust_005760,2024-01-23,DE,1,75.72,75.72,0,0.0,0,0.0
cust_005761,2024-06-14,CA,1,91.7,91.7,0,0.0,0,0.0
cust_005762,2024-03-31,US,29,2629.04,90.66,3,0.1034,0,0.0
cust_005763,2024-05-17,RU,0,0.0,0.0,0,0.0,0,0.0
cust_005764,2024-04-30,UK,1,32.02,32.02,0,0.0,0,0.0
cust_005765,2024-03-28,US,1,53.85,53.85,1,1.0,0,0.0
cust_005766,2024-03-25,US,4,495.67,123.92,0,0.0,0,0.0
cust_005767,2024-06-26,AU,1,73.39,73.39,0,0.0,0,0.0
cust_005768,2024-07-06,IN,1,144.28,144.28,0,0.0,0,0.0
cust_005769,2024-01-30,US,1,50.43,50.43,0,0.0,0,0.0
cust_005770,2024-06-18,CA,1,59.22,59.22,0,0.0,0,0.0
cust_005771,2024-04-14,MX,1,475.9,475.9,0,0.0,0,0.0
cust_005772,2024-05-03,CA,31,4381.39,141.34,2,0.0645,1,0.0323
cust_005773,2024-04-21,UK,4,8034.62,2008.66,0,0.0,1,0.25
cust_005774,2024-03-23,US,1,91.66,91.66,0,0.0,0,0.0
cust_005775,2024-03-26,US,1,111.26,111.26,0,0.0,0,0.0
cust_005776,2024-01-18,RU,1,438.16,438.16,0,0.0,0,0.0
cust_005777,2024-06-23,US,1,324.15,324.15,0,0.0,0,0.0
cust_005778,2024-02-28,US,1,60.57,60.57,0,0.0,0,0.0
cust_005779,2024-05-20,US,1,96.03,96.03,0,0.0,0,0.0
cust_005780,2024-03-14,US,1,29.94,29.94,0,0.0,0,0.0
cust_005781,2024-01-25,UK,1,98.77,98.77,0,0.0,0,0.0
cust_005782,2024-06-14,RU,1,822.49,822.49,0,0.0,0,0.0
cust_005783,2024-05-16,US,2,6802.38,3401.19,1,0.5,1,0.5
cust_005784,2024-03-08,US,1,392.56,392.56,0,0.0,0,0.0
cust_005785,2024-04-16,UK,1,63.6,63.6,1,1.0,0,0.0
cust_005786,2024-08-12,RU,1,24.45,24.45,0,0.0,0,0.0
cust_005787,2024-02-04,CN,1,639.47,639.47,1,1.0,0,0.0
cust_005788,2024-05-11,MX,1,57.74,57.74,1,1.0,0,0.0
cust_005789,2024-02-11,US,1,32.92,32.92,0,0.0,0,0.0
cust_005790,2024-01-14,DE,1,75.73,75.73,0,0.0,0,0.0
