id,transaction_id,customer_id,timestamp,reason,refund_amount,days_after_purchase
ret_002330,txn_0028311,cust_001634,2024-07-19 09:56:35,better_price_found,65.66,7
ret_002331,txn_0028316,cust_001634,2024-07-21 10:35:35,arrived_late,60.57,9
ret_002332,txn_0028321,cust_000936,2024-07-20 11:14:22,too_small,144.99,8
ret_002333,txn_0028327,cust_002484,2024-07-17 11:25:56,better_price_found,4.36,5
ret_002334,txn_0028339,cust_009835,2024-08-10 11:50:39,better_price_found,23.3,29
ret_002335,txn_0028340,cust_001634,2024-08-10 11:51:46,arrived_late,166.58,29
ret_002336,txn_0028357,cust_001634,2024-07-31 13:07:26,arrived_late,11.84,19
ret_002337,txn_0028362,cust_009666,2024-07-19 13:44:29,not_as_described,1867.35,7
ret_002338,txn_0028376,cust_001634,2024-07-31 15:58:27,not_as_described,36.56,19
ret_002339,txn_0028379,cust_000857,2024-07-22 16:16:24,changed_mind,98.15,10
ret_002340,txn_0028383,cust_006534,2024-07-23 16:44:29,better_price_found,2035.62,11
ret_002341,txn_0028391,cust_002032,2024-07-18 17:38:41,better_price_found,178.74,6
ret_002342,txn_0028396,cust_009460,2024-07-29 18:16:48,arrived_late,32.12,17
ret_002343,txn_0028404,cust_006830,2024-07-14 18:49:09,changed_mind,558.37,2
ret_002344,txn_0028408,cust_009460,2024-08-02 19:05:36,changed_mind,81.97,21
ret_002345,txn_0028431,cust_008014,2024-07-21 20:43:33,no_longer_needed,222.77,9
ret_002346,txn_0028449,cust_001634,2024-07-28 22:32:28,too_large,25.01,16
ret_002347,txn_0028455,cust_009835,2024-07-17 05:30:28,duplicate_order,188.71,4
ret_002348,txn_0028456,cust_001634,2024-07-21 06:37:49,changed_mind,31.71,8
ret_002349,txn_0028461,cust_000857,2024-08-01 08:43:53,too_small,46.02,19
ret_002350,txn_0028462,cust_002032,2024-07-23 08:48:00,defective_product,46.64,10
ret_002351,txn_0028467,cust_001634,2024-07-17 09:14:38,duplicate_order,19.1,4
ret_002352,txn_0028476,cust_005581,2024-07-30 10:32:30,arrived_late,28.66,17
ret_002353,txn_0028488,cust_005861,2024-08-05 11:29:15,wrong_item,151.98,23
ret_002354,txn_0028491,cust_001634,2024-07-21 11:54:23,changed_mind,26.08,8
ret_002355,txn_0028494,cust_001748,2024-07-18 12:35:01,wrong_item,73.38,5
ret_002356,txn_0028495,cust_003002,2024-08-04 12:39:44,no_longer_needed,99.11,22
ret_002357,txn_0028516,cust_003174,2024-08-08 15:25:46,wrong_item,121.99,26
ret_002358,txn_0028535,cust_009579,2024-07-24 17:58:44,changed_mind,48.51,11
ret_002359,txn_0028538,cust_001634,2024-07-27 18:06:35,duplicate_order,15.4,14
ret_002360,txn_0028542,cust_002032,2024-07-27 18:29:09,not_as_described,20.14,14
ret_002361,txn_0028574,cust_001634,2024-07-22 20:54:17,changed_mind,45.05,9
ret_002362,txn_0028608,cust_001634,2024-08-05 08:07:20,wrong_item,62.88,22
ret_002363,txn_0028613,cust_001634,2024-08-07 09:13:48,no_longer_needed,36.29,24
ret_002364,txn_0028633,cust_002032,2024-08-11 10:54:52,better_price_found,65.53,28
ret_002365,txn_0028637,cust_002032,2024-08-05 11:37:43,duplicate_order,64.53,22
ret_002366,txn_0028658,cust_001634,2024-07-22 14:01:11,too_large,12.51,8
ret_002367,txn_0028675,cust_001634,2024-08-04 16:54:49,better_price_found,68.75,21
ret_002368,txn_0028688,cust_002032,2024-08-05 18:17:12,changed_mind,63.43,22
ret_002369,txn_0028698,cust_008012,2024-07-27 19:00:14,too_large,350.34,13
ret_002370,txn_0028704,cust_008174,2024-07-16 19:36:15,changed_mind,121.72,2
ret_002371,txn_0028710,cust_001634,2024-08-08 19:53:01,too_large,40.3,25
ret_002372,txn_0028720,cust_005161,2024-07-18 20:40:27,changed_mind,173.43,4
ret_002373,txn_0028726,cust_007018,2024-08-04 21:39:56,defective_product,19.23,21
ret_002374,txn_0028733,cust_000857,2024-08-11 22:30:29,better_price_found,40.61,28
ret_002375,txn_0028734,cust_001634,2024-08-01 22:31:07,wrong_item,57.33,18
ret_002376,txn_0028753,cust_002118,2024-08-05 08:00:59,too_large,11.68,21
ret_002377,txn_0028786,cust_002032,2024-07-28 11:06:40,defective_product,49.7,13
ret_002378,txn_0028826,cust_001634,2024-07-19 13:36:55,too_large,30.83,4
ret_002379,txn_0028829,cust_009085,2024-08-08 14:06:41,not_as_described,143.37,24
ret_002380,txn_0028838,cust_002032,2024-07-27 15:43:12,too_small,95.73,12
ret_002381,txn_0028851,cust_003724,2024-08-10 17:53:58,arrived_late,116.62,26
ret_002382,txn_0028865,cust_006844,2024-08-13 19:47:07,defective_product,264.74,29
ret_002383,txn_0028868,cust_002032,2024-08-13 19:55:48,arrived_late,12.86,29
ret_002384,txn_0028870,cust_001634,2024-07-30 20:17:45,no_longer_needed,149.96,15
ret_002385,txn_0028872,cust_001634,2024-07-22 20:26:09,too_large,334.53,7
ret_002386,txn_0028890,cust_001634,2024-08-02 21:36:28,better_price_found,96.88,18
ret_002387,txn_0028891,cust_001634,2024-08-13 21:45:08,defective_product,147.4,29
ret_002388,txn_0028901,cust_004581,2024-07-23 23:25:05,wrong_item,12316.25,8
ret_002389,txn_0028911,cust_002032,2024-07-22 07:27:34,wrong_item,116.11,6
ret_002390,txn_0028916,cust_009579,2024-07-19 08:28:52,wrong_item,25.32,3
ret_002391,txn_0028919,cust_008390,2024-08-13 08:56:16,changed_mind,91.95,28
ret_002392,txn_0028920,cust_005075,2024-08-03 09:04:53,too_small,63.13,18
ret_002393,txn_0028934,cust_001634,2024-08-06 10:39:22,no_longer_needed,66.73,21
ret_002394,txn_0028937,cust_006922,2024-07-20 10:58:48,not_as_described,111.0,4
ret_002395,txn_0028943,cust_009835,2024-08-01 11:24:42,defective_product,14.43,16
ret_002396,txn_0028958,cust_002032,2024-08-01 12:43:25,changed_mind,109.62,16
ret_002397,txn_0028966,cust_004963,2024-08-01 13:36:11,arrived_late,138.98,16
ret_002398,txn_0028970,cust_000857,2024-07-25 13:40:44,better_price_found,669.65,9
ret_002399,txn_0028974,cust_001634,2024-07-27 14:07:28,defective_product,53.5,11
ret_002400,txn_0028980,cust_001634,2024-08-06 14:39:59,defective_product,15.02,21
ret_002401,txn_0029004,cust_000375,2024-07-28 17:28:12,duplicate_order,287.94,12
ret_002402,txn_0029009,cust_001634,2024-07-27 18:07:58,arrived_late,37.63,11
ret_002403,txn_0029025,cust_009835,2024-07-27 19:27:40,better_price_found,36.57,11
ret_002404,txn_0029032,cust_005140,2024-07-29 20:09:15,wrong_item,122.2,13
ret_002405,txn_0029036,cust_001634,2024-08-12 20:24:43,too_large,52.22,27
ret_002406,txn_0029037,cust_009460,2024-08-04 20:29:16,not_as_described,234.23,19
ret_002407,txn_0029040,cust_009652,2024-08-13 20:35:09,better_price_found,121.47,28
ret_002408,txn_0029049,cust_006659,2024-08-09 21:25:47,no_longer_needed,78.11,24
ret_002409,txn_0029066,cust_002032,2024-07-30 06:32:26,too_large,210.52,13
ret_002410,txn_0029075,cust_006641,2024-07-30 08:49:59,not_as_described,91.25,13
ret_002411,txn_0029076,cust_001634,2024-07-26 08:59:41,no_longer_needed,31.74,9
ret_002412,txn_0029082,cust_005508,2024-07-19 10:02:41,better_price_found,174.14,2
ret_002413,txn_0029091,cust_008714,2024-07-22 11:15:07,too_large,4.28,5
ret_002414,txn_0029102,cust_008168,2024-07-20 11:50:25,defective_product,38.24,3
ret_002415,txn_0029138,cust_009460,2024-08-07 15:22:34,better_price_found,52.67,21
ret_002416,txn_0029140,cust_006725,2024-08-05 16:03:51,too_small,217.36,19
ret_002417,txn_0029177,cust_005644,2024-07-21 20:11:17,wrong_item,23.33,4
ret_002418,txn_0029191,cust_004091,2024-08-05 21:40:02,too_large,126.23,19
ret_002419,txn_0029216,cust_009993,2024-08-05 06:56:33,too_small,1004.79,18
ret_002420,txn_0029217,cust_001634,2024-08-03 07:24:10,not_as_described,46.03,16
ret_002421,txn_0029249,cust_008390,2024-08-12 10:46:12,changed_mind,18.95,25
ret_002422,txn_0029254,cust_008136,2024-08-06 11:12:51,no_longer_needed,93.75,19
ret_002423,txn_0029269,cust_001634,2024-07-21 12:12:44,defective_product,83.63,3
ret_002424,txn_0029296,cust_008168,2024-08-16 16:02:00,changed_mind,16.82,29
ret_002425,txn_0029330,cust_009435,2024-08-06 20:54:50,too_small,52.56,19
ret_002426,txn_0029334,cust_002118,2024-08-14 21:08:11,changed_mind,33.62,27
ret_002427,txn_0029337,cust_000071,2024-07-26 21:27:39,too_large,29.92,8
ret_002428,txn_0029341,cust_001936,2024-08-13 21:59:30,duplicate_order,23.42,26
ret_002429,txn_0029363,cust_002762,2024-08-10 07:05:45,duplicate_order,4503.2,22
ret_002430,txn_0029385,cust_002800,2024-07-21 10:00:51,not_as_described,66.59,2
ret_002431,txn_0029390,cust_002032,2024-08-13 10:10:28,better_price_found,48.95,25
ret_002432,txn_0029407,cust_003654,2024-07-28 12:03:50,better_price_found,47.13,9
ret_002433,txn_0029419,cust_001634,2024-07-26 12:41:40,better_price_found,187.83,7
ret_002434,txn_0029429,cust_001634,2024-08-01 13:29:10,too_large,129.29,13
ret_002435,txn_0029449,cust_009698,2024-07-23 15:08:36,too_small,1216.41,4
ret_002436,txn_0029463,cust_005703,2024-07-29 16:52:08,wrong_item,80.41,10
ret_002437,txn_0029465,cust_007774,2024-08-09 17:16:16,duplicate_order,3817.74,21
ret_002438,txn_0029477,cust_008168,2024-07-22 18:49:49,no_longer_needed,66.54,3
ret_002439,txn_0029479,cust_001634,2024-08-03 19:12:09,better_price_found,149.35,15
ret_002440,txn_0029483,cust_005384,2024-07-30 19:38:59,better_price_found,1253.0,11
ret_002441,txn_0029490,cust_001634,2024-07-29 20:04:40,arrived_late,24.46,10
ret_002442,txn_0029514,cust_004698,2024-07-21 22:44:57,changed_mind,63.59,2
ret_002443,txn_0029533,cust_001634,2024-07-29 08:02:32,too_large,101.66,9
ret_002444,txn_0029549,cust_001634,2024-08-06 10:29:34,changed_mind,58.84,17
ret_002445,txn_0029552,cust_002032,2024-08-17 10:52:59,too_large,19.2,28
ret_002446,txn_0029582,cust_001634,2024-08-11 12:49:31,too_large,68.51,22
ret_002447,txn_0029584,cust_001634,2024-08-11 13:03:03,defective_product,17.14,22
ret_002448,txn_0029586,cust_002032,2024-08-08 13:14:28,too_small,42.91,19
ret_002449,txn_0029595,cust_008436,2024-08-03 13:55:59,defective_product,87.8,14
ret_002450,txn_0029599,cust_001634,2024-08-03 14:20:42,too_large,17.37,14
ret_002451,txn_0029600,cust_001634,2024-08-18 14:49:12,too_large,31.22,29
ret_002452,txn_0029602,cust_008504,2024-07-31 14:58:47,duplicate_order,103.11,11
ret_002453,txn_0029619,cust_008993,2024-08-01 17:07:08,arrived_late,59.36,12
ret_002454,txn_0029620,cust_003234,2024-08-02 17:08:36,duplicate_order,3324.11,13
ret_002455,txn_0029648,cust_007469,2024-07-21 20:25:56,better_price_found,305.47,1
ret_002456,txn_0029650,cust_002032,2024-08-04 20:30:40,wrong_item,58.19,15
ret_002457,txn_0029665,cust_001634,2024-08-06 21:58:56,not_as_described,154.41,17
ret_002458,txn_0029685,cust_001634,2024-08-11 07:32:39,duplicate_order,47.1,21
ret_002459,txn_0029691,cust_002032,2024-08-12 08:58:44,changed_mind,40.69,22
ret_002460,txn_0029698,cust_002155,2024-07-24 09:37:12,no_longer_needed,326.84,3
ret_002461,txn_0029716,cust_008390,2024-08-07 12:19:10,too_small,26.42,17
ret_002462,txn_0029732,cust_001634,2024-08-19 13:59:57,better_price_found,45.2,29
ret_002463,txn_0029733,cust_005703,2024-07-29 14:13:38,arrived_late,101.11,8
ret_002464,txn_0029734,cust_004043,2024-07-26 14:15:17,too_small,56.93,5
ret_002465,txn_0029735,cust_002835,2024-07-30 14:28:30,no_longer_needed,200.93,9
ret_002466,txn_0029762,cust_001634,2024-08-14 17:05:50,no_longer_needed,20.71,24
ret_002467,txn_0029770,cust_002032,2024-08-12 18:19:01,changed_mind,114.85,22
ret_002468,txn_0029772,cust_003012,2024-07-25 18:35:43,better_price_found,156.85,4
ret_002469,txn_0029781,cust_001634,2024-07-28 19:21:05,wrong_item,323.77,7
ret_002470,txn_0029792,cust_000857,2024-07-25 20:20:32,too_small,135.49,4
ret_002471,txn_0029804,cust_001659,2024-07-24 21:24:59,changed_mind,547.26,3
ret_002472,txn_0029848,cust_007514,2024-07-31 10:36:28,too_small,43.8,9
ret_002473,txn_0029861,cust_003594,2024-08-02 11:49:24,not_as_described,13.39,11
ret_002474,txn_0029862,cust_007875,2024-08-13 11:49:53,arrived_late,191.04,22
ret_002475,txn_0029901,cust_009460,2024-08-01 16:03:48,duplicate_order,57.71,10
ret_002476,txn_0029943,cust_001634,2024-07-26 20:18:17,arrived_late,77.85,4
ret_002477,txn_0029947,cust_009460,2024-08-08 20:37:28,duplicate_order,40.44,17
ret_002478,txn_0029956,cust_001634,2024-08-09 22:31:02,not_as_described,7.4,18
ret_002479,txn_0029958,cust_000857,2024-08-09 22:47:46,changed_mind,37.78,18
ret_002480,txn_0029986,cust_001634,2024-07-28 10:03:28,better_price_found,42.87,5
ret_002481,txn_0029989,cust_001634,2024-08-13 10:45:55,too_large,381.4,21
ret_002482,txn_0029993,cust_001634,2024-08-18 10:58:23,not_as_described,102.05,26
ret_002483,txn_0029997,cust_005701,2024-08-12 11:12:19,not_as_described,536.57,20
ret_002484,txn_0030000,cust_001634,2024-08-14 11:18:04,changed_mind,46.64,22
ret_002485,txn_0030013,cust_009835,2024-07-29 12:26:31,no_longer_needed,56.59,6
ret_002486,txn_0030032,cust_001634,2024-08-19 13:41:16,duplicate_order,66.88,27
ret_002487,txn_0030033,cust_004792,2024-07-29 13:43:04,too_large,1.89,6
ret_002488,txn_0030037,cust_001634,2024-08-14 14:18:31,duplicate_order,48.6,22
ret_002489,txn_0030041,cust_001634,2024-08-03 15:59:50,wrong_item,9.3,11
ret_002490,txn_0030044,cust_000857,2024-08-11 16:20:29,not_as_described,22.52,19
ret_002491,txn_0030051,cust_006659,2024-08-16 17:02:38,duplicate_order,38.44,24
ret_002492,txn_0030066,cust_009835,2024-08-01 18:51:10,better_price_found,111.58,9
ret_002493,txn_0030068,cust_005703,2024-08-09 19:00:29,not_as_described,111.38,17
ret_002494,txn_0030071,cust_007472,2024-08-11 19:21:04,better_price_found,45.24,19
ret_002495,txn_0030080,cust_009460,2024-08-02 20:15:04,too_large,55.13,10
ret_002496,txn_0030081,cust_002950,2024-08-17 20:16:46,wrong_item,47.19,25
ret_002497,txn_0030091,cust_003863,2024-08-10 21:21:57,wrong_item,30.0,18
ret_002498,txn_0030108,cust_003775,2024-07-29 07:14:10,wrong_item,56.75,5
ret_002499,txn_0030134,cust_007690,2024-08-15 11:05:32,not_as_described,54.84,22
ret_002500,txn_0030165,cust_001634,2024-08-22 14:22:53,too_small,79.21,29
ret_002501,txn_0030172,cust_003606,2024-08-07 14:34:59,not_as_described,179.37,14
ret_002502,txn_0030175,cust_001634,2024-08-09 14:41:07,wrong_item,16.91,16
ret_002503,txn_0030185,cust_008173,2024-08-07 15:50:05,too_large,58.73,14
ret_002504,txn_0030190,cust_009991,2024-08-18 16:28:44,wrong_item,607.54,25
ret_002505,txn_0030195,cust_002032,2024-08-08 17:12:48,too_large,31.18,15
ret_002506,txn_0030199,cust_001634,2024-08-15 17:45:04,changed_mind,64.72,22
ret_002507,txn_0030200,cust_008115,2024-08-14 17:55:08,changed_mind,14.35,21
ret_002508,txn_0030207,cust_001634,2024-08-07 18:17:38,changed_mind,43.91,14
ret_002509,txn_0030219,cust_000036,2024-08-05 19:23:41,changed_mind,371.44,12
ret_002510,txn_0030225,cust_003858,2024-08-22 19:47:55,not_as_described,56.68,29
ret_002511,txn_0030246,cust_002032,2024-08-02 22:20:52,arrived_late,480.57,9
ret_002512,txn_0030248,cust_002118,2024-08-07 22:27:03,duplicate_order,61.97,14
ret_002513,txn_0030250,cust_001634,2024-08-08 23:07:24,defective_product,45.18,15
ret_002514,txn_0030268,cust_001979,2024-07-27 08:28:52,no_longer_needed,130.83,2
ret_002515,txn_0030281,cust_001634,2024-08-17 10:07:22,too_large,47.87,23
ret_002516,txn_0030285,cust_009835,2024-07-29 10:25:06,no_longer_needed,8.91,4
ret_002517,txn_0030341,cust_001634,2024-08-23 16:25:07,duplicate_order,89.44,29
ret_002518,txn_0030350,cust_002032,2024-07-31 17:13:33,too_small,333.05,6
ret_002519,txn_0030357,cust_008066,2024-08-15 17:51:28,duplicate_order,295.27,21
ret_002520,txn_0030368,cust_009969,2024-08-18 19:17:09,better_price_found,12.67,24
ret_002521,txn_0030397,cust_002344,2024-08-15 22:06:01,wrong_item,84.73,21
ret_002522,txn_0030407,cust_005581,2024-08-22 06:12:59,changed_mind,28.84,27
ret_002523,txn_0030423,cust_001634,2024-08-09 08:29:14,changed_mind,425.91,14
ret_002524,txn_0030440,cust_003185,2024-08-07 11:20:48,no_longer_needed,142.3,12
ret_002525,txn_0030446,cust_003594,2024-08-22 12:19:43,too_large,74.06,27
ret_002526,txn_0030451,cust_009547,2024-08-10 12:28:59,too_small,54.5,15
ret_002527,txn_0030454,cust_003509,2024-08-22 12:48:50,defective_product,24.14,27
ret_002528,txn_0030455,cust_005703,2024-08-07 12:54:18,better_price_found,60.28,12
ret_002529,txn_0030462,cust_008168,2024-08-05 13:51:23,changed_mind,95.83,10
ret_002530,txn_0030470,cust_003516,2024-08-07 14:59:39,changed_mind,85.25,12
ret_002531,txn_0030474,cust_000857,2024-08-21 15:10:36,too_large,963.31,26
ret_002532,txn_0030480,cust_000997,2024-08-07 16:13:30,arrived_late,9261.14,12
ret_002533,txn_0030543,cust_001634,2024-08-08 06:25:58,arrived_late,48.91,12
ret_002534,txn_0030571,cust_001634,2024-08-04 11:22:35,not_as_described,145.45,8
ret_002535,txn_0030588,cust_002215,2024-08-14 12:18:24,not_as_described,36.73,18
ret_002536,txn_0030604,cust_001634,2024-08-23 13:35:05,wrong_item,642.7,27
ret_002537,txn_0030622,cust_000857,2024-08-11 16:04:10,defective_product,390.99,15
ret_002538,txn_0030642,cust_000857,2024-08-21 18:50:14,duplicate_order,26.07,25
ret_002539,txn_0030646,cust_002032,2024-08-09 19:02:09,changed_mind,37.59,13
ret_002540,txn_0030666,cust_002032,2024-08-08 20:49:14,not_as_described,209.17,12
ret_002541,txn_0030678,cust_001634,2024-08-07 22:36:26,wrong_item,102.23,11
ret_002542,txn_0030680,cust_008067,2024-08-05 23:31:56,not_as_described,129.54,9
ret_002543,txn_0030688,cust_007407,2024-08-12 02:51:48,better_price_found,2287.11,15
ret_002544,txn_0030699,cust_001634,2024-08-13 08:52:06,not_as_described,54.61,16
ret_002545,txn_0030700,cust_009460,2024-08-09 09:00:14,no_longer_needed,55.47,12
ret_002546,txn_0030724,cust_009460,2024-08-06 10:44:36,not_as_described,62.12,9
ret_002547,txn_0030731,cust_009460,2024-08-15 11:40:58,too_small,93.9,18
ret_002548,txn_0030736,cust_006707,2024-08-10 11:57:25,defective_product,41.86,13
ret_002549,txn_0030750,cust_005703,2024-08-26 13:12:42,no_longer_needed,20.63,29
ret_002550,txn_0030767,cust_001634,2024-08-16 14:27:57,no_longer_needed,40.07,19
ret_002551,txn_0030789,cust_000354,2024-08-26 18:22:53,not_as_described,19.16,29
ret_002552,txn_0030790,cust_007960,2024-07-31 18:27:12,not_as_described,92.34,3
ret_002553,txn_0030811,cust_007265,2024-08-07 19:51:34,duplicate_order,58.4,10
ret_002554,txn_0030818,cust_001634,2024-08-10 21:04:01,defective_product,26.53,13
ret_002555,txn_0030858,cust_002032,2024-08-19 10:42:37,wrong_item,46.92,21
ret_002556,txn_0030864,cust_006659,2024-08-01 11:15:24,duplicate_order,46.57,3
ret_002557,txn_0030896,cust_008491,2024-08-20 13:48:57,defective_product,116.43,22
ret_002558,txn_0030910,cust_002032,2024-08-26 15:19:02,too_large,55.28,28
ret_002559,txn_0030935,cust_001634,2024-08-21 18:24:49,defective_product,96.25,23
ret_002560,txn_0030962,cust_001634,2024-08-22 19:53:05,defective_product,31.75,24
ret_002561,txn_0030968,cust_001634,2024-08-02 20:28:03,too_small,41.16,4
ret_002562,txn_0030981,cust_001634,2024-08-09 21:34:59,no_longer_needed,13.98,11
ret_002563,txn_0031001,cust_000857,2024-08-24 08:00:10,too_large,28.07,25
ret_002564,txn_0031005,cust_006836,2024-08-20 08:18:54,changed_mind,24.65,21
ret_002565,txn_0031016,cust_001634,2024-08-24 09:33:05,too_small,75.63,25
ret_002566,txn_0031022,cust_007242,2024-08-23 10:03:33,arrived_late,50.62,24
ret_002567,txn_0031047,cust_001634,2024-08-13 12:04:49,too_large,129.61,14
ret_002568,txn_0031058,cust_009182,2024-08-12 12:49:38,too_large,157.37,13
ret_002569,txn_0031059,cust_002032,2024-08-16 12:52:35,no_longer_needed,16.72,17
ret_002570,txn_0031062,cust_007453,2024-08-11 13:20:13,too_large,82.52,12
ret_002571,txn_0031063,cust_001634,2024-08-15 13:22:16,no_longer_needed,7.42,16
ret_002572,txn_0031091,cust_001634,2024-08-21 17:27:17,no_longer_needed,57.03,22
ret_002573,txn_0031112,cust_005529,2024-08-10 19:58:56,arrived_late,24.89,11
ret_002574,txn_0031116,cust_006730,2024-08-26 20:24:48,too_small,25.56,27
ret_002575,txn_0031125,cust_007316,2024-08-08 21:19:01,no_longer_needed,811.9,9
ret_002576,txn_0031126,cust_002032,2024-08-21 21:24:40,defective_product,122.86,22
ret_002577,txn_0031129,cust_007775,2024-08-04 21:44:11,defective_product,445.89,5
ret_002578,txn_0031139,cust_002287,2024-08-27 04:18:47,arrived_late,20.23,27
ret_002579,txn_0031148,cust_001634,2024-08-24 07:47:19,changed_mind,15.42,24
ret_002580,txn_0031158,cust_002215,2024-08-11 08:45:45,duplicate_order,178.71,11
ret_002581,txn_0031167,cust_006012,2024-08-20 09:50:01,too_large,12.15,20
ret_002582,txn_0031188,cust_000857,2024-08-17 12:30:38,duplicate_order,45.55,17
ret_002583,txn_0031198,cust_002032,2024-08-21 13:39:30,too_small,94.54,21
ret_002584,txn_0031205,cust_002032,2024-08-15 14:16:11,arrived_late,34.94,15
ret_002585,txn_0031216,cust_002032,2024-08-15 16:00:53,changed_mind,14.06,15
ret_002586,txn_0031231,cust_009579,2024-08-09 17:48:12,defective_product,9.85,9
ret_002587,txn_0031251,cust_001634,2024-08-22 19:38:44,too_large,474.71,22
ret_002588,txn_0031259,cust_001634,2024-08-05 20:08:44,duplicate_order,32.17,5
ret_002589,txn_0031268,cust_008390,2024-08-23 20:29:23,better_price_found,199.18,23
ret_002590,txn_0031280,cust_001634,2024-08-10 20:58:17,duplicate_order,51.24,10
ret_002591,txn_0031328,cust_000239,2024-08-27 10:13:36,too_large,120.14,26
ret_002592,txn_0031357,cust_001634,2024-08-07 13:34:51,not_as_described,30.45,6
ret_002593,txn_0031363,cust_005361,2024-08-04 13:59:43,no_longer_needed,47.03,3
ret_002594,txn_0031368,cust_001634,2024-08-17 14:28:14,no_longer_needed,53.27,16
ret_002595,txn_0031371,cust_005387,2024-08-04 14:59:57,better_price_found,26.28,3
ret_002596,txn_0031382,cust_001634,2024-08-08 16:11:42,changed_mind,191.65,7
ret_002597,txn_0031407,cust_001634,2024-08-06 19:51:58,better_price_found,564.74,5
ret_002598,txn_0031437,cust_001634,2024-08-19 23:13:26,wrong_item,13.72,18
ret_002599,txn_0031441,cust_006936,2024-08-29 23:48:51,too_small,28.15,28
ret_002600,txn_0031442,cust_004833,2024-08-07 23:49:57,better_price_found,55.68,6
ret_002601,txn_0031443,cust_004367,2024-08-19 01:44:17,duplicate_order,24.46,17
ret_002602,txn_0031454,cust_004138,2024-08-15 08:10:36,not_as_described,239.72,13
ret_002603,txn_0031461,cust_002032,2024-08-25 09:10:58,wrong_item,214.87,23
ret_002604,txn_0031471,cust_000857,2024-08-25 10:25:17,too_large,40.61,23
ret_002605,txn_0031472,cust_006659,2024-08-05 10:35:22,not_as_described,93.0,3
ret_002606,txn_0031492,cust_001634,2024-08-06 12:26:19,too_small,24.96,4
ret_002607,txn_0031506,cust_001634,2024-08-16 13:32:24,defective_product,72.55,14
ret_002608,txn_0031531,cust_008389,2024-08-27 16:25:23,better_price_found,35.31,25
ret_002609,txn_0031547,cust_000668,2024-08-03 19:06:57,better_price_found,107.75,1
ret_002610,txn_0031557,cust_009579,2024-08-23 19:46:10,too_large,146.51,21
ret_002611,txn_0031561,cust_006943,2024-08-10 20:07:10,arrived_late,145.35,8
ret_002612,txn_0031574,cust_001634,2024-08-16 21:07:25,changed_mind,7.74,14
ret_002613,txn_0031578,cust_002032,2024-08-10 21:28:38,no_longer_needed,170.84,8
ret_002614,txn_0031592,cust_001634,2024-08-08 22:48:01,wrong_item,29.16,6
ret_002615,txn_0031600,cust_001634,2024-08-14 07:00:43,wrong_item,29.38,11
ret_002616,txn_0031603,cust_000933,2024-09-01 07:54:15,no_longer_needed,80.88,29
ret_002617,txn_0031614,cust_001242,2024-08-10 09:40:37,too_small,197.81,7
ret_002618,txn_0031620,cust_002789,2024-08-06 10:16:51,changed_mind,31.53,3
ret_002619,txn_0031632,cust_007970,2024-08-07 11:20:58,not_as_described,80.6,4
ret_002620,txn_0031639,cust_001634,2024-08-21 11:57:28,arrived_late,47.63,18
ret_002621,txn_0031646,cust_000857,2024-08-21 12:29:37,changed_mind,103.71,18
ret_002622,txn_0031649,cust_001634,2024-08-28 12:44:31,no_longer_needed,39.18,25
ret_002623,txn_0031658,cust_002800,2024-08-04 13:48:34,not_as_described,66.25,1
ret_002624,txn_0031663,cust_001634,2024-08-12 14:08:50,defective_product,263.1,9
ret_002625,txn_0031668,cust_002032,2024-08-16 14:47:14,too_small,59.43,13
ret_002626,txn_0031682,cust_001634,2024-08-27 16:55:53,too_large,36.64,24
ret_002627,txn_0031684,cust_001634,2024-08-08 17:18:02,too_small,112.65,5
ret_002628,txn_0031685,cust_007604,2024-08-06 17:35:56,wrong_item,239.07,3
ret_002629,txn_0031706,cust_009788,2024-08-31 19:10:52,not_as_described,54.22,28
ret_002630,txn_0031736,cust_003518,2024-08-14 21:43:46,too_small,38.22,11
ret_002631,txn_0031756,cust_007272,2024-09-01 06:44:10,better_price_found,2906.94,28
ret_002632,txn_0031773,cust_009579,2024-08-16 10:16:49,changed_mind,89.99,12
ret_002633,txn_0031780,cust_007396,2024-08-24 11:00:34,wrong_item,316.16,20
ret_002634,txn_0031784,cust_004049,2024-08-05 11:09:30,no_longer_needed,103.84,1
ret_002635,txn_0031802,cust_001634,2024-08-26 12:52:01,no_longer_needed,53.34,22
ret_002636,txn_0031827,cust_003388,2024-08-28 15:51:16,duplicate_order,84.3,24
ret_002637,txn_0031840,cust_004606,2024-08-26 18:19:49,too_large,342.07,22
ret_002638,txn_0031856,cust_001634,2024-08-20 19:22:54,too_small,8.57,16
ret_002639,txn_0031861,cust_007970,2024-08-05 20:13:04,not_as_described,58.28,1
ret_002640,txn_0031908,cust_004409,2024-08-24 05:44:10,too_large,3530.68,19
ret_002641,txn_0031918,cust_005065,2024-08-25 07:44:10,wrong_item,3371.32,20
ret_002642,txn_0031941,cust_001634,2024-08-28 11:39:42,arrived_late,135.43,23
ret_002643,txn_0031957,cust_001900,2024-08-13 13:32:12,no_longer_needed,28.79,8
ret_002644,txn_0031971,cust_001210,2024-08-25 15:07:59,wrong_item,78.07,20
ret_002645,txn_0031975,cust_001634,2024-08-27 16:02:54,arrived_late,35.73,22
ret_002646,txn_0031976,cust_001634,2024-08-23 16:06:26,better_price_found,98.13,18
ret_002647,txn_0032019,cust_003288,2024-08-15 21:23:39,changed_mind,64.47,10
